$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER045 KSAS8101    1              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER045                            
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNW0D SNW1D  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1982 159   245   235  25.8 -20.0 83.93 13.47  0.77  2.50 201.4  1.74 0.782  2.52 10238     9   630  9599   929  5245  1804  0.19  1405  2397  4490   217 140.7 278.9  59.2 16257 .0111   762   187  1.69  0.98 135.4  37.6  5.16  0.00  0.00  0.00  0.00  0.00  0.00   0.7  0.08  0.39  0.00  0.00
 1982 160   246   236  22.8 -20.0 84.38 13.47  0.74  2.67 255.7  1.60 0.780  2.38 10479     9   628  9842   861  5325  1971  0.20  1434  2564  4598   251 140.7 283.9  60.3 16257 .0121   755   186  1.71  0.98 149.2  37.0  4.59  0.00  0.00  0.00  0.02  0.02  0.02   0.5  0.00  0.18  0.00  0.00
 1982 161   247   237  16.4 -20.0 84.71 13.47  0.69  2.54 274.6  1.39 0.779  2.17 10741     9   626 10106   753  5474  2091  0.21  1487  2684  4791   301 140.7 288.9  62.1 16257 .0129   751   184  1.73  0.98 142.2  35.2  4.56  0.00  0.00  0.00  0.07  0.07  0.07   0.9  0.00  0.00  0.00  0.00
 1982 162   248   238  18.0 -20.0 85.07 13.47  0.62  2.61 107.4  1.13 0.777  1.91 10837     9   622 10205   616  5494  2224  0.22  1510  2816  4819   362 140.7 293.9  63.2 16257 .0137   746   183  1.74  0.98 140.6  90.2 11.80  0.00  0.00  0.00  0.04  0.04  0.04   1.0  0.00  0.00  0.00  0.00
 1982 163   249   239  19.8 -20.0 85.46 13.47  0.50  2.69 190.0  0.82 0.776  1.59 11014     9   620 10385   447  5580  2368  0.23  1554  2961  4927   436 140.7 298.9  65.0 16257 .0146   741   182  1.76  0.98 137.8  49.7  6.59  0.00  0.00  0.00  0.01  0.01  0.01   1.2  0.00  0.00  0.00  0.00
 1982 164   250   240  20.9 -20.0 85.88 13.47  0.31  2.72 113.6  0.44 0.774  1.22 11115     9   616 10490   244  5612  2522  0.24  1588  3114  4965   524 140.7 303.9  66.7 16257 .0155   736   181  1.77  0.98 136.3  82.1 10.97  0.00  0.00  0.00  0.00  0.00  0.00   1.5  0.00  0.06  0.00  0.00
 1982 165   251   241  23.9 -20.0 86.36 13.47  0.01  2.72  58.9  0.01 0.772  0.78 11160     9   612 10539     4  5596  2697  0.26  1615  3290  4941   626 140.7 308.8  68.5 16257 .0166   730   180  1.79  0.98 136.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   1.2  0.00  0.26  0.00  0.00
 1982 166   252   242  22.5 -20.0 86.81 13.47  0.00  2.72   1.8  0.00 0.770  0.77 11149     9   607 10533     0  5462  2862  0.27  1581  3455  4772   628 140.7 313.7  67.8 16257 .0176   724   -99  1.80  0.98 154.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   1.9  0.00  0.17  0.00  0.00
 1982 167   253   243  18.6 -20.0 87.18 13.47  0.00  0.00   0.0  0.00 0.769  0.77 11144     9   602 10533     0  5354  2999  0.28  1552  3592  4635   628 140.7 318.6  67.1 16257 .0184   719   -99  1.80  0.98 149.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.6  0.00  0.00  0.00  0.00
 1982 168   254   244  21.1 -20.0 87.60 13.47  0.00  0.00   0.0  0.00 0.767  0.77 11139     9   597 10533     0  5231  3154  0.30  1520  3746  4480   628 140.7 323.4  66.4 16257 .0194   713   -99  1.80  0.98 144.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.5  0.00  0.07  0.00  0.00
 1982 169   255   245  21.1 -20.0 88.02 13.47  0.00  0.00   0.0  0.00 0.765  0.77 11134     9   592 10533     0  5108  3308  0.31  1488  3901  4325   628 140.7 328.2  65.6 16257 .0204   707   -99  1.80  0.98 144.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.07  0.00  0.00
 1982 170   256   246  19.2 -20.0 88.41 13.47  0.00  0.00   0.0  0.00 0.761  0.76 11130     9   588 10533     0  4981  3449  0.33  1463  4042  4185   640 140.7 332.9  64.9 16257 .0212   702   -99  1.80  0.98 143.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.5  0.00  0.00  0.00  0.00
 1982 171   257   247  22.8 -19.7 88.86 13.47  0.00  0.00   0.0  0.00 0.756  0.76 11125     9   583 10533     0  4831  3616  0.34  1432  4209  4018   653 140.7 337.6  64.1 16257 .0222   696   -99  1.80  0.98 142.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.18  0.00  0.00
 1982 172   258   248  22.2 -16.9 89.31 13.47  0.00  0.00   0.0  0.00 0.751  0.75 11120     9   578 10533     0  4685  3779  0.36  1402  4372  3855   666 140.7 342.3  63.3 16257 .0232   689   -99  1.80  0.98 141.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.4  0.00  0.15  0.00  0.00
 1982 173   259   249  20.8 -14.4 89.72 13.47  0.00  0.00   0.0  0.00 0.746  0.75 11116     9   574 10533     0  4570  3905  0.37  1379  4498  3728   679 140.7 346.9  62.7 16257 .0240   684   -99  1.80  0.98 152.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.06  0.00  0.00
 1982 174   260   250  21.7 -12.1 90.40 13.47  0.00  0.00   0.0  0.00 0.741  0.74 11111     9   569 10533     0  4498  3977  0.38  1367  4569  3657   692 140.7 351.5  62.4 16257 .0245   677   -99  1.80  0.98 149.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.11  0.00  0.00

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   3        : DRYLAND  - 180 KG N/HA SP CSCER045 KSAS8101    3              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  3   : DRYLAND  - 180 KG N/HA SP CSCER045                            
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNW0D SNW1D  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1981 289    10     0  12.8  -9.7  0.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00    46    46     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   162   -99  0.05  0.00   7.4  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  1.00  0.00
 1981 290    11     1  16.1  -7.4  5.58  0.00  0.00  0.00   0.0  0.00 0.000  0.00    46    46     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   162   -99  0.05  0.00   8.7  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  1.00  0.00
 1981 291    12     2   9.4  -7.2  6.54  0.00  0.00  0.00   0.0  0.00 0.000  0.00    46    45     1     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   162   -99  0.07  0.00   9.9  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.06  0.98  0.00
 1981 292    13     3  12.2  -6.0  7.81  0.00  0.00  0.00   0.0  0.00 0.000  0.00    46    44     2     0     0     0     0  0.00     0     0     0     0     0 .0058   0.0     0     0   162   -99  0.09  0.00  11.8  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.98  0.00
 1981 293    14     4  17.5  -6.0  9.69  0.00  0.00  0.00   0.0  0.00 0.000  0.00    46    43     3     0     0     0     0  0.00     0     0     0     0     0 .0190   0.0     0     0   162   -99  0.11  0.00  14.9  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.98  0.00
 1981 294    15     5  11.7  -6.0 10.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00    46    42     4     0     0     0     0  0.00     0     0     0     0     0 .0428   0.0     0     0   162   -99  0.13  0.00  16.8  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.97  0.00
 1981 295    16     6   6.2  -7.1 10.08  0.08  0.00  0.00   0.0  0.00 0.000  0.00    46    41     4     1     0     0     0  0.00     0     0     0     0     0 .0736   0.0     0     0   162   400  0.14  0.75  17.4  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.38  0.95  0.50
 1981 296    17     7   1.9  -8.5 10.11  0.11  0.00  1.06   0.1  0.00 0.000  0.00    46    41     4     1     0     0     0  0.00     0     0     0     0     0 0.108  11.1     0     0   162   397  0.14  0.75  17.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.61  0.81  0.92  0.50
 1981 297    18     8   6.1  -9.5 10.19  0.19  0.00  2.70   0.1  0.00 0.000  0.00    46    40     5     1     1     1     0  0.00     0     0     0     0     0 0.143  11.2     0     0   162   397  0.15  0.75  17.8  99.9 15.00  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.39  0.90  0.51
 1981 298    19     9   8.4 -10.0 10.30  0.30  0.01  2.70   0.2  0.01 0.001  0.01    46    38     5     3     2     1     0  0.00     0     0     0     0     0 0.182  12.1     0     0   162   397  0.16  0.75  21.5  99.9 15.00  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.16  0.88  0.51
 1981 299    20    10   7.8 -10.5 10.40  0.40  0.01  2.70   0.9  0.01 0.001  0.01    47    37     6     4     2     2     0  0.00     0     0     1     0     0 0.224  23.6     0     0   162   397  0.17  0.75  22.8  99.9 14.83  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.22  0.86  0.52
 1981 300    21    11  13.7 -10.4 10.58  0.58  0.01  2.70   1.3  0.01 0.001  0.02    48    34     7     8     4     4     0  0.00     0     0     2     0     0 0.271  27.0     0     0   162   397  0.19  0.75  24.4  99.9  9.83  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.00  0.86  0.52
 1981 301    22    12  16.2 -10.2 10.79  0.79  0.02  2.71   2.0  0.02 0.002  0.02    50    31     8    12     5     6     0  0.00     0     0     4     0     0 0.324  30.6     0     0   162   397  0.21  0.75  26.4  99.9  7.11  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.86  0.53
 1981 302    23    13  17.5 -10.0 11.02  1.02  0.02  2.72   3.0  0.03 0.003  0.03    53    27     9    17     7     9     0  0.00     0     0     6     0     0 0.384  34.8     0     0   162   396  0.23  0.75  28.7  99.9  5.31  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.86  0.53
 1981 303    24    14  16.1  -9.9 11.23  1.23  0.03  2.72   1.0  0.04 0.003  0.04    53    23    10    20     9    11     0  0.00     0     0     7     0     0 0.454  32.0     0     0   162   394  0.25  0.75  30.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   1.8  0.00  0.00  0.86  0.53
 1981 304    25    15  13.9  -9.8 11.42  1.42  0.04  2.72   0.8  0.04 0.004  0.05    54    20    10    24    11    13     0  0.00     0     0     7     0     0 0.531  30.1     0     0   162   393  0.27  0.75  33.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.86  0.54
 1981 305    26    16  12.2  -9.7 11.58  1.58  0.04  2.72   1.4  0.05 0.004  0.05    55    17    11    27    13    14     0  0.00     0     0     8     0     0 0.614  30.4     0     0   162   392  0.29  0.75  51.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.85  0.54
 1981 306    27    17  10.2  -9.7 11.71  1.71  0.05  2.72   1.6  0.05 0.005  0.06    57    15    12    30    14    16     0  0.00     0     0     9     0     0 0.703  31.2     0     0   162   392  0.30  0.75  53.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.83  0.55
 1981 307    28    18  11.4  -9.6 11.86  1.86  0.05  2.72   3.8  0.06 0.005  0.07    60    13    12    35    15    19     0  0.00     0     0    12     0     0 0.797  33.8     0     0   162   391  0.31  0.75  52.2  99.9  7.31  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.82  0.55
 1981 308    29    19  10.2  -9.6 12.00  2.00  0.05  2.72   2.4  0.07 0.006  0.07    62    12    13    37    17    21     0  0.00     0     0    13     0     0 0.895  33.6     0     0   162   391  0.32  0.75  56.8  99.9 12.62  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.81  0.56
 1981 309    30    20  10.6  -9.5 12.11  2.11  0.06  2.72   9.0  0.07 0.006  0.08    70    11    14    45    18    27     0  0.00     0     0    18     0     0     1  40.6     0     0   162   390  0.33  0.75  55.7  99.9  3.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.80  0.56
 1981 310    31    21   6.7 -10.3 12.18  2.18  0.06  2.72  10.1  0.07 0.006  0.08    79    11    15    53    19    34     0  0.00     0     0    25     0     0 1.108  48.0     0     0   162   390  0.33  0.75  52.3  99.9  3.65  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.33  0.78  0.56
 1981 311    32    22   9.7 -10.3 12.28  2.28  0.06  2.72   7.5  0.08 0.007  0.08    86    10    16    59    20    39     0  0.00     0     0    30     0     0 1.230  50.5     0     0   162   389  0.34  0.75  51.9  99.9  5.03  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.03  0.76  0.57
 1981 312    33    23  10.9 -10.2 12.40  2.40  0.07  2.72   0.9  0.08 0.007  0.09    86    10    17    60    20    40     0  0.00     0     0    30     0     0 1.360  49.6     0     0   162   388  0.35  0.75  61.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.75  0.57
 1981 313    34    24   2.5 -11.6 12.42  2.42  0.07  1.36   5.6  0.08 0.007  0.09    91    10    17    64    20    44     0  0.00     0     0    34     0     0 1.493  52.8     0     0   162   388  0.35  0.75  60.1  99.9  4.52  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.50  0.75  0.73  0.57
 1981 314    35    25   5.6 -12.8 12.48  2.48  0.07  2.72  10.6  0.08 0.007  0.09   101    10    19    72    21    51     0  0.00     0     0    41     0     0 1.631  57.3     0     0   162   388  0.36  0.75  55.8  99.9  4.45  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.44  0.71  0.58
 1981 315    36    26   7.5 -13.4 12.56  2.56  0.07  2.72  10.3  0.08 0.007  0.09   110    10    20    80    22    59     0  0.00     0     0    48     0     0 1.781  60.2     0     0   162   387  0.36  0.75  54.4  99.9  4.74  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.25  0.69  0.58
 1981 316    37    27  10.9 -13.2 12.67  2.67  0.07  2.72  10.3  0.09 0.008  0.10   119     9    21    88    23    65     0  0.00     0     0    54     0     0 1.941  61.6     0     0   162   387  0.37  0.75  53.8  99.9  4.67  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.67  0.59
 1981 317    38    28  10.6 -13.1 12.78  2.78  0.08  2.72  10.7  0.09 0.008  0.10   128     9    23    96    24    72     0  0.00     0     0    60     0     0 2.113  62.9     0     0   162   386  0.38  0.75  53.2  99.9  4.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.66  0.59
 1981 318    39    29  13.0 -13.0 12.92  2.92  0.08  2.72   8.2  0.10 0.009  0.11   136     9    24   102    26    77     0  0.00     0     0    64     0     0 2.295  62.9     0     0   162   385  0.39  0.75  53.3  99.9  6.54  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.66  0.59
 1981 319    40    30  15.0 -12.9 13.08  3.08  0.09  2.72   9.3  0.11 0.009  0.12   144     9    25   109    28    82     0  0.00     0     0    69     0     0 2.486  62.7     0     0   162   384  0.41  0.75  53.3  99.9  5.75  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.66  0.60
 1981 320    41    31  17.5 -12.7 13.26  3.26  0.09  2.72  12.8  0.12 0.010  0.13   155     9    27   119    30    89     0  0.00     0     0    75     0     0 2.687  62.7     0     0   162   383  0.42  0.75  53.9  99.9  4.22  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.66  0.60
 1981 321    42    32  12.8 -12.5 13.40  3.40  0.10  2.72  13.2  0.12 0.011  0.13   167     9    28   129    32    97     0  0.00     0     0    82     0     0 2.901  63.5     0     0   162   381  0.43  0.75  54.1  99.9  4.70  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.65  0.60
 1981 322    43    33  14.1 -12.4 13.55  3.55  0.10  2.72   9.1  0.13 0.012  0.14   175     9    30   136    34   102     0  0.00     0     0    86     0     0 3.129  63.2     0     0   162   380  0.44  0.75  54.6  99.9  7.24  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.65  0.61
 1981 323    44    34   4.1 -13.8 13.59  3.59  0.10  2.26   2.7  0.13 0.012  0.14   177     9    30   138    34   104     0  0.00     0     0    88     0     0 3.365  63.4     0     0   162   380  0.45  0.76  54.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.17  0.59  0.63  0.61
 1981 324    45    35   0.0 -15.2 13.59  3.59  0.10  0.00   0.0  0.13 0.012  0.14   177     9    30   138    34   104     0  0.00     0     0    88     0     0 3.603  63.4     0     0   162   380  0.45  0.76  53.9  99.9 10.72  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.60  0.61
 1981 325    46    36   2.5 -16.6 13.62  3.62  0.10  1.36   7.2  0.13 0.012  0.14   183     9    30   143    34   109     0  0.00     0     0    93     0     0 3.839  64.7     0     0   162   380  0.45  0.76  53.5  99.9  5.58  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.50  0.75  0.58  0.62
 1981 326    47    37   7.0 -17.4 13.69  3.69  0.11  2.72  10.0  0.13 0.012  0.14   192     9    32   151    35   116     0  0.00     0     0    99     0     0 4.082  65.8     0     0   162   379  0.45  0.76  53.5  99.9  6.79  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.30  0.56  0.62
 1981 327    48    38  10.6 -17.3 13.80  3.80  0.11  2.72  13.2  0.14 0.012  0.15   203     9    33   161    37   124     0  0.00     0     0   107     0     0 4.334  66.6     0     0   162   379  0.46  0.76  53.8  99.9  4.91  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.55  0.62
 1981 328    49    39   6.4 -18.3 13.87  3.87  0.11  2.72  12.1  0.14 0.013  0.15   214     9    35   170    37   133     0  0.00     0     0   115     0     0 4.600  67.9     0     0   162   378  0.47  0.76  53.8  99.9  6.19  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.36  0.52  0.62
 1981 329    50    40  12.2 -18.1 14.00  4.00  0.12  2.72  13.0  0.15 0.013  0.16   226     9    36   180    39   141     0  0.00     0     0   123     0     0 4.878  68.2     0     0   162   377  0.48  0.76  54.4  99.9  5.14  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.52  0.63
 1981 330    51    41   6.7 -19.1 14.07  4.07  0.12  2.72   9.9  0.15 0.013  0.16   234     9    38   187    40   148     0  0.00     0     0   129     0     0 5.169  68.9     0     0   162   377  0.48  0.76  54.5  99.9  8.31  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.33  0.49  0.63
 1981 331    52    42  -0.8 -20.0 14.07  4.07  0.12  0.00   0.0  0.15 0.013  0.16   234     9    37   187    40   148     0  0.00     0     0   129     0     0 5.469  68.9     0     0   162   376  0.48  0.76  54.1  99.9 11.36  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.48  0.63
 1981 332    53    43   2.5 -20.0 14.09  4.09  0.12  1.36   4.4  0.15 0.013  0.16   237     9    38   191    40   151     0  0.00     0     0   132     0 0.144 5.767  69.5     0     0   162   376  0.48  0.76  54.1  99.9 10.82  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.50  0.75  0.45  0.64
 1981 333    54    44   3.0 -20.0 14.13  4.13  0.12  1.66   4.5  0.15 0.013  0.16   241     9    38   194    40   154     0  0.00     0     0   136     0 0.319 6.068  70.1     0     0   162   376  0.49  0.76  54.2  99.9 12.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.39  0.70  0.43  0.64
 1981 334    55    45   5.9 -20.0 14.19  4.19  0.12  2.72   1.1  0.15 0.013  0.16   241     9    38   194    40   155     0  0.00     0     0   136     0 0.655 6.371  70.1     0     0   162   376  0.49  0.76  73.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.41  0.41  0.64
 1981 335    56    46   2.2 -20.0 14.21  4.21  0.12  1.20   2.0  0.15 0.013  0.16   243     9    38   196    40   156     0  0.00     0     0   138     0 0.781 6.674  70.3     0     0   162   376  0.49  0.76  79.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.56  0.78  0.39  0.64
 1981 336    57    47   3.6 -20.0 14.25  4.25  0.12  1.96   9.3  0.15 0.013  0.16   251     9    39   203    40   163     0  0.00     0     0   145     0 0.988 6.976  71.4     0     0   162   375  0.50  0.76  73.4  99.9  8.62  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.28  0.64  0.36  0.64
 1981 337    58    48   4.5 -20.0 14.30  4.30  0.12  2.42  14.1  0.15 0.013  0.16   263     9    41   213    40   173     0  0.00     0     0   155     0 1.244 7.287  72.8     0     0   162   375  0.50  0.76  71.0  99.9  7.07  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.11  0.55  0.34  0.65
 1981 338    59    49   3.9 -20.0 14.34  4.34  0.12  2.12  12.4  0.15 0.013  0.16   273     9    42   222    39   183     0  0.00     0     0   164     0 1.468 7.612  74.0     0     0   162   375  0.50  0.76  70.1  99.9  7.51  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.22  0.61  0.32  0.65
 1981 339    60    50   3.9 -20.0 14.38  4.38  0.12  2.12   4.4  0.15 0.013  0.16   277     9    42   225    39   186     0  0.00     0     0   167     0 1.693 7.948  74.3     0     0   162   374  0.51  0.76  70.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.22  0.61  0.30  0.65
 1981 340    61    51   8.9 -20.0 14.47  4.47  0.12  2.72  11.1  0.15 0.014  0.16   286     9    44   233    40   193     0  0.00     0     0   174     0 2.205 8.287  74.8     0     0   162   374  0.51  0.76  69.7  99.9  9.75  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.11  0.28  0.65
 1981 341    62    52  11.7 -20.0 14.59  4.59  0.12  2.72  14.6  0.15 0.014  0.17   298     9    45   244    41   202     0  0.00     0     0   183     0 2.879 8.637  75.3     0     0   162   372  0.52  0.76  69.4  99.9  7.15  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.27  0.65
 1981 342    63    53   3.7 -20.0 14.63  4.63  0.12  1.99   9.6  0.15 0.014  0.17   306     9    46   251    41   209     0  0.00     0     0   190     0 3.090 9.000  76.0     0     0   167   372  0.53  0.76  68.7  99.9 10.24  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.27  0.63  0.25  0.66
